Cluster,Distance,Y_name,SGDID,GENE,Chromsome,Start,End,Introns,Exons,Description,
16,0.92,YER168c,S0000970,CCA1,V,522665,521025,0,1-1641,tRNA nucleotidyltransferase (tRNA CCA-pyrophosphorylase),
16,0.6,YFL001W,S0001895,deg1,VI,147125,148453,0,1-1329,Similar to rRNA methyltransferase (Caenorhabditis elegans) and hypothetical 28K protein (alkaline endoglucanase gene 5' region) from Bacillus sp.,
16,0.65,YFL057C,S0001837,,VI,14763,14305,0,1-459,,
16,0.89,YFL065C,S0001829,,VI,3338,3030,0,1-309,,
16,0.66,YGL088W,S0003056,,VII,345834,346199,0,1-366,,
16,0.59,YGL099W,S0003067,,VII,314629,316551,0,23-Jan,,
16,0.64,YGL144C,S0003112,,VII,234510,232453,0,Jan-58,,
16,0.54,YGR090W,S0003322,,VII,662352,666065,0,14-Jan,,
16,0.74,YGR162W,S0003394,TIF4631,VII,824053,826911,0,Jan-59,"mRNA cap-binding protein (eIF-4F), 150K subunit , highly homologous to Tif4632p, homologs of mammalian p220",
16,0.59,YIL159W,S0001421,BNR1,IX,41825,45952,0,28-Jan,"Bni1p-related protein, helps regulate reorganization of the actin cytoskeleton, potential target of Rho4p",
16,0.83,YKL225W,S0001708,,XI,452,799,0,1-348,,
16,0.84,YLL008w,S0003931,DRS1,XII,131728,133986,0,Jan-59,putative ATP dependent RNA helicase,
16,0.79,YLL034c,S0003957,,XII,73145,70632,0,14-Jan,,
16,0.81,YLL066c,S0003989,,XII,9836,6120,1,"1-287, 387-3717",,
16,0.88,YLR053c,S0004043,,XII,248427,248101,0,1-327,,
16,0.76,YLR068w,S0004058,,XII,271009,271464,0,1-456,,
16,0.49,YLR146c,S0004136,SPE4,XII,433726,432824,0,1-903,Spermine Synthase,
16,0.74,YLR222C,S0004212,,XII,581771,579318,0,Jan-54,,
16,0.73,YLR275W,S0004265,SMD2,XII,694378,694800,1,"1-5, 96-423",,
16,0.6,YLR334C,S0004326,,XII,797077,796697,0,1-381,,
16,0.81,YLR384C,S0004376,IKI3,XII,892899,888850,0,Jan-50,,
16,0.67,YLR401C,S0004393,,XII,924445,922616,0,1-1830,,
16,0.48,YLR413W,S0004405,,XII,951150,953177,0,28-Jan,,
16,0.72,YLR434C,S0004426,,XII,1006402,1006019,0,1-384,,
16,0.63,YLR450W,S0004442,hmg2,XII,1032621,1035758,0,Jan-38,3-hydroxy-3-methylglutaryl-coenzyme A (HMG-CoA) reductase isozyme,
16,0.69,YLR451W,S0004443,leu3,XII,1036087,1038747,0,Jan-61,zinc-finger transcription factor of the Zn(2)-Cys(6) binuclear cluster domain type,
16,0.7,YLR452C,S0004444,sst2,XII,1041361,1039265,0,Jan-97,,
16,0.71,YML031W,S0004493,ndc1,XIII,214189,216156,0,Jan-68,Nuclear envelope protein with multiple putative transmembrane domains,
16,0.73,YML055W,S0004519,SPC2,XIII,164790,165326,0,1-537,"subunit of signal peptidase complex, homologous to mammalian protein SPC25",
16,0.62,YML077W,S0004542,,XIII,111865,112344,0,1-480,,
16,0.63,YMR049C,S0004652,,XIII,370516,368093,0,24-Jan,,
16,0.83,YMR090W,S0004696,,XIII,449244,449927,0,1-684,,
16,0.75,YMR117C,S0004723,,XIII,501890,501249,0,1-642,,
16,0.42,YMR128W,S0004735,ECM16,XIII,523695,527498,0,4-Feb,,
16,0.49,YMR185W,S0004797,,XIII,629024,631969,0,Jan-46,,
16,0.63,YMR222C,S0004835,,XIII,716308,715637,0,1-672,,
16,0.59,YMR244C-A,S0004857,,XIII,758830,758516,0,1-315,,
16,0.48,YMR246W,S0004860,FAA4,XIII,759806,761890,0,Jan-85,long-chain fatty acid--CoA ligase and synthetase 4,
16,0.71,YMR268C,S0004881,PRP24,XIII,804221,802887,0,1-1335,,
16,0.52,YMR308C,S0004925,PSE1,XIII,892221,888952,0,Jan-70,Karyopherin,
16,0.65,YNL112W,S0005056,DBP2,XIV,413638,416280,1,"1-1273, 2276-2643",ATP-dependent RNA helicase of DEAD box family,
16,0.54,YNL124W,S0005068,,XIV,392891,394369,0,1-1479,,
16,0.49,YNL186W,S0005130,DOT4,XIV,289495,291873,0,Jan-79,a deubiquitinating enzyme,
16,0.45,YNL251C,S0005195,NRD1,XIV,174314,172587,0,1-1728,,
16,0.62,YNL301C,S0005245,RPL18B,XIV,64561,63569,1,"1-112, 545-993",Ribosomal protein L18B (rp28B),
16,0.63,YNL313C,S0005257,,XIV,48021,45307,0,15-Jan,,
16,0.67,YNR044W,S0005327,aga1,XIV,703698,705875,0,Jan-78,anchorage subunit of a-agglutinin,
16,0.51,YOL002C,S0005362,,XV,324394,323411,0,1-984,,
16,0.56,YOL011W,S0005371,,XV,305349,307409,0,Jan-61,,
16,0.55,YOL080C,S0005440,,XV,181426,180557,0,1-870,,
16,0.41,YOL101C,S0005461,,XV,127919,126981,0,1-939,,
16,0.57,YOL123W,S0005483,HRP1,XV,87843,89447,0,1-1605,,
16,0.58,YOL124C,S0005484,,XV,86756,85455,0,1-1302,,
16,0.53,YOR001W,S0005527,RRP6,XV,326832,329033,0,2-Jan,Ribosomal RNA Processing,
16,0.55,YOR145C,S0005671,,XV,606169,605345,0,1-825,,
16,0.74,YOR156C,S0005682,NFI1,XV,630538,628358,0,Jan-81,Interacts with C-terminus of CDC12,
16,0.5,YOR242C,S0005768,,XV,789855,788740,0,1-1116,,
16,0.58,YOR252W,S0005778,,XV,803775,804200,0,1-426,,
16,0.6,YOR272W,S0005798,YTM1,XV,832808,834190,0,1-1383,microtubule-associated protein,
16,0.65,YOR341W,S0005868,rpa190,XV,960978,965972,0,Jan-95,RNA polymerase I subunit 190 (alpha),
16,0.58,YOR342C,S0005869,,XV,967616,966657,0,1-960,,
16,0.49,YPL192C,S0006113,,XVI,183055,182654,0,1-402,,
16,0.63,YPL199C,S0006120,,XVI,172754,172032,0,1-723,,
16,0.7,YPL205C,S0006126,,XVI,164265,163921,0,1-345,,
16,0.63,YPL231W,S0006152,FAS2,XVI,108652,114315,0,Jan-64,alpha subunit of fatty acid synthase,
16,0.68,YPR017C,S0006221,DSS4,XVI,593912,593481,0,1-432,GDP dissociation factor for Sec4p,
16,0.8,YPR028W,S0006232,,XVI,623522,624197,1,"1-51, 185-676",,
16,0.68,YPR043W,S0006247,RPL43A,XVI,654161,654842,1,"1-2, 406-682",Ribosomal protein L43A,
16,0.69,YPR063C,S0006267,,XVI,678315,677807,1,"1-41, 128-509",,
16,0.76,YPR203W,S0006407,,XVI,943875,944183,0,1-309,,
17,0.73,YBL066c,S0000162,SEF1,II,100073,96900,0,Jan-74,putative transcription factor,
17,0.64,YBL069w,S0000165,AST1,II,90732,91718,0,1-987,,
17,0.62,YBR238c,S0000442,,II,697257,695062,0,Jan-96,,
17,0.6,YCR107w,S0000704,,III,312611,313702,0,1-1092,,
17,0.67,YDL189w,S0002348,,IV,121979,123590,1,"1-100, 246-1612",,
17,0.75,YDR362C,S0002770,TFC6,IV,1198731,1196713,0,19-Jan,91 kDa tau91 subunit of transcription factor IIIC (TFIIIC),
17,0.89,YDR386W,S0002794,,IV,1246118,1248016,0,1-1899,,
17,0.69,YDR464w,S0002872,spp41,IV,1388906,1393213,0,8-Jan,negative regulator of prp genes,
17,0.9,YDR485C,S0002893,,IV,1427284,1424852,0,Jan-33,,
17,0.84,YDR524C,S0002932,,IV,1489038,1487590,0,1-1449,,
17,0.75,YER022w,S0000824,SRB4,V,198811,200874,0,Jan-64,subunit of RNA polymerase II holoenzyme\/mediator complex,
17,0.59,YFR019W,S0001915,FAB1,VI,184489,191325,0,Jan-37,"type II PI(4)P5-kinase (PIP4,5 kinase) similar to human PIP5K-II",
17,0.74,YGR068C,S0003300,,VII,627078,625318,0,1-1761,,
17,0.87,YGR083C,S0003315,gcd2,VII,646809,644854,0,Jan-56,"translation initiation factor eIF2B, 71 kDa (delta) subunit\; translational repressor of GCN4 protein",
17,0.74,YHL007c,S0000999,STE20,VIII,97932,95113,0,20-Jan,putative serine\/threonine protein kinase,
17,0.65,YHR099W,S0001141,TRA1,VIII,302763,313997,0,1-11235,This is the yeast homologue of a human gene we have recently cloned and designated TR-AP. Human TR-AP associates with a domain of c-Myc essential for cellular transformation. Hence: TRansformation domain Associated Protein.,
17,0.88,YHR186C,S0001229,,VIII,480667,475994,0,Jan-74,,
17,0.86,YIL003W,S0001265,,IX,349119,350000,0,1-882,,
17,0.76,YIL004C,S0001266,BET1,IX,348502,347943,1,"1-11, 143-560",,
17,0.64,YIL013C,S0001275,PDR11,IX,332440,328205,0,Jan-36,Putative member of the ABC family of membrane transporters,
17,0.68,YIL019W,S0001281,,IX,315091,316131,0,1-1041,,
17,0.86,YIL041W,S0001303,,IX,276524,277504,0,1-981,,
17,0.6,YIL092W,S0001354,,IX,189063,190964,0,2-Jan,,
17,0.85,YIL105C,S0001367,,IX,169638,167578,0,Jan-61,,
17,0.87,YIL145C,S0001407,,IX,77391,76354,0,1-1038,,
17,0.79,YIL146C,S0001408,ECM37,IX,75773,74184,0,1-1590,ExtraCellular Mutant,
17,0.72,YIL170W,S0001432,HXT12,IX,19847,21220,0,1-1374,High-affinity hexose transporter,
17,0.89,YIR006C,S0001445,PAN1,IX,369905,365463,0,Jan-43,Involved in actin organization and endocytosis,
17,0.69,YIR043C,S0001482,,IX,437732,437040,0,1-693,,
17,0.78,YJL003W,S0003540,,X,432332,432688,0,1-357,,
17,0.6,YJL010C,S0003547,,X,419250,417250,0,1-Jan,,
17,0.86,YJL011C,S0003548,,X,414458,413973,0,1-486,,
17,0.7,YJL023c,S0003560,PET130,X,398094,397051,0,1-1044,Nuclear gene encoding mitochondrial protein,
17,0.57,YJL033W,S0003570,HCA4,X,383533,385845,0,13-Jan,putative RNA helicase,
17,0.79,YJL039C,S0003576,,X,373495,368444,0,Jan-52,,
17,0.7,YJL050W,S0003586,MTR4,X,342218,345439,0,22-Jan,DEAD-box family helicase required for mRNA export from nucleus,
17,0.88,YJL062W,S0003598,,X,316980,319472,0,Jan-93,,
17,0.74,YJL075C,S0003611,,X,298572,298156,0,1-417,,
17,0.7,YJL076W,S0003612,ESC5,X,294941,298510,0,Jan-70,Establishes Silent omatin\; homolog of TOF2,
17,0.82,YJL077C,S0003613,,X,294757,294362,0,1-396,,
17,0.65,YJL087C,S0003623,TRL1,X,272181,269698,0,Jan-84,tRNA ligase,
17,0.7,YJL209W,S0003745,CBP1,X,38005,39969,0,Jan-65,,
17,0.67,YJR150C,S0003911,DAN1,X,709396,708500,0,1-897,Protein induced during anaerobic growth,
17,0.73,YKL033W,S0001516,,XI,375097,378213,0,17-Jan,,
17,0.65,YKL068W,S0001551,NUP100,XI,309844,312723,0,Jan-80,Nuclear pore complex protein homologous to Nup116p,
17,0.64,YKL087C,S0001570,CYT2,XI,277508,276834,0,1-675,cytochrome c1 heme lyase,
17,0.63,YKL095W,S0001578,YJU2,XI,261922,262758,0,1-837,,
17,0.66,YKL204W,S0001687,,XI,53704,55602,0,1-1899,,
17,0.55,YKR045C,S0001753,,XI,523633,523058,0,1-576,,
17,0.78,YKR054C,S0001762,DYN1,XI,547565,535287,0,1-12279,heavy chain of cytoplasmic dynein,
17,0.93,YKR062W,S0001770,TFA2,XI,559305,560291,0,1-987,Small subunit of TFIIE transcription factor,
17,0.75,YKR072C,S0001780,sis2,XI,577762,576074,0,1-1689,sit4 suppressor,
17,0.69,YKR096W,S0001804,,XI,626430,630017,0,Jan-88,,
17,0.77,YLL016w,S0003939,SDC25,XII,112846,115992,0,Jan-47,homologous to cdc25,
17,0.63,YLR035c,S0004025,,XII,214457,212370,0,Jan-88,,
17,0.62,YLR039c,S0004029,RIC1,XII,228597,225427,0,Jan-71,,
17,0.64,YLR063w,S0004053,,XII,264158,265255,0,1-1098,,
17,0.61,YLR187W,S0004177,,XII,524867,527947,0,Jan-81,,
17,0.77,YLR298C,S0004289,YHC1,XII,725416,724721,0,1-696,U1 snRNP protein required for pre-mRNA splicing,
17,0.61,YLR317W,S0004309,,XII,765654,766088,0,1-435,,
17,0.89,YLR445W,S0004437,,XII,1024183,1024587,0,1-405,,
17,0.64,YMR021C,S0004623,MAC1,XIII,318417,317164,0,1-1254,metal-binding transcriptional activator,
17,0.79,YMR042W,S0004645,arg80,XIII,352602,353135,0,1-534,Regulator of arginine-responsive genes with ARG81 and ARG82,
17,0.78,YMR081C,S0004686,ISF1,XIII,431094,430078,0,1-1017,,
17,0.72,YMR173W,S0004784,DDR48,XIII,608688,609980,0,1-1293,flocculent specific protein\; contains >35 repeats of the amino acid sequence NNNDSYGS,
17,0.63,YMR181C,S0004793,,XIII,624079,623615,0,1-465,,
17,0.72,YMR200W,S0004813,ROT1,XIII,664751,665521,0,1-771,putative membrane protein,
17,0.58,YMR213W,S0004826,CEF1,XIII,693380,695152,0,1-1773,S. cerevisiae homologue of S. pombe cdc5+,
17,0.8,YMR273c,S0004886,ZDS1,XIII,813980,811233,0,Jan-48,,
17,0.68,YMR317W,S0004936,,XIII,907363,910785,0,23-Jan,,
17,0.76,YNL179C,S0005123,,XIV,301102,300665,0,1-438,,
17,0.94,YNL201C,S0005145,,XIV,263200,260624,0,Jan-77,,
17,0.63,YNR013C,S0005296,,XIV,651711,649027,0,Jan-85,,
17,0.74,YNR038W,S0005321,DBP6,XIV,695594,697483,0,1-1890,putative RNA helicase,
17,0.77,YNR063W,S0005346,,XIV,746940,748763,0,1-1824,,
17,0.87,YOL063C,S0005424,,XV,210264,207391,0,Jan-74,,
17,0.77,YOR107W,S0005633,,XV,521351,522280,0,1-930,,
17,0.8,YOR178C,S0005704,GAC1,XV,670239,667858,0,Jan-82,Regulatory subunit for Glc7p,
17,0.66,YOR205C,S0005731,,XV,727232,725562,0,1-1671,,
17,0.74,YOR394W,S0005921,,XV,1082710,1083204,0,1-495,,
17,0.72,YPL068C,S0005989,,XVI,425091,424210,0,1-882,,
17,0.77,YPL282C,S0006203,,XVI,8427,7933,0,1-495,,
17,0.82,YPR131C,S0006335,,XVI,794661,793906,0,1-756,,
18,0.38,YAL003W,S0000003,EFB1,I,142177,143163,1,"1-80, 447-987","Translation elongation factor EF-1beta, GDP\/GTP exchange factor for Tef1p\/Tef2p",
18,0.74,YAL012W,S0000010,cys3,I,130803,131987,0,1-1185,cystathionine gamma-lyase,
18,0.86,YAL021C,S0000019,ccr4,I,113363,110850,0,14-Jan,95 kDa containng leucine rich tandem repeats,
18,0.81,YAL029C,S0000027,MYO4,I,92277,87862,0,16-Jan,myosin,
18,0.79,YAL030W,S0000028,SNC1,I,87293,87759,1,"1-102, 216-467","homolog of Snc2p, vesicle-associated membrane protein (synaptobrevin) homolog, forms a complex with Snc2p and Sec9p",
18,0.7,YAL033W,S0000031,FUN53,I,82713,83234,0,1-522,,
18,0.95,YAL036C,S0000034,FUN11,I,76159,75050,0,1-1110,,
18,0.36,YAL038W,S0000036,cdc19,I,71793,73295,0,1-1503,Pyruvate kinase,
18,0.71,YAL042W,S0000040,FUN9,I,61323,62570,0,1-1248,,
18,0.8,YAL068C,S0002142,,I,2169,1807,0,1-363,,
18,0.65,YAR002C-A,S0002129,,I,154726,154067,0,1-660,,
18,0.39,YAR009C,S0000067,,I,164188,160598,0,Jan-91,,
18,0.64,YAR010C,S0000068,,I,165867,164545,0,1-1323,,
18,0.53,YAR020C,S0000073,,I,177022,176855,0,1-168,,
18,0.83,YAR073W,S0000095,,I,227734,228945,0,1-1212,,
18,0.83,YAR075W,S0002145,,I,228836,229309,0,1-474,,
18,0.7,YBL003c,S0000099,HTA2,II,235751,235353,0,1-399,Histone H2A (HTA1 and HTA2 code for nearly identical proteins),
18,0.37,YBL005W,S0000101,pdr3,II,217429,220359,0,31-Jan,Zinc-finger transcription factor related to Pdr1p,
18,0.58,YBL006c,S0000102,,II,217088,216651,0,1-438,,
18,0.36,YBL027w,S0000123,RPL19B,II,168382,169335,1,"1-2, 387-954",Ribosomal protein L19B (YL14) (L23B) (rpl5L),
18,0.33,YBL028c,S0000124,,II,167797,167477,0,1-321,,
18,0.49,YBL030c,S0000126,pet9,II,163956,163000,0,1-957,mitochondrial ADP\/ATP translocator,
18,0.83,YBL036c,S0000132,,II,151179,150406,0,1-774,,
18,0.68,YBL038w,S0000134,MRPL16,II,146146,146844,0,1-699,Mitochondrial ribosomal protein MRPL16,
18,0.72,YBL039c,S0000135,URA7,II,145687,143948,0,1-1740,"CTP synthase, highly homologus to URA8 CTP synthase",
18,0.89,YBL040c,S0000136,ERD2,II,142827,142071,1,"1-22, 120-757",encodes the HDEL receptor required for retention of ER proteins,
18,0.62,YBL041w,S0000137,PRE7,II,141206,141931,0,1-726,proteasome subunit,
18,0.67,YBL062w,S0000158,,II,105266,105646,0,1-381,,
18,0.61,YBL076c,S0000172,ils1,II,84252,81034,0,19-Jan,cytoplasmic isoleucyl-tRNA synthetase,
18,0.44,YBL077w,S0000173,,II,80888,81319,0,1-432,,
18,0.34,YBL087c,S0000183,RPL23A,II,60728,59811,1,"1-42, 547-918",Ribosomal protein L23A (L17aA) (YL32),
18,0.45,YBL092w,S0000188,RPL32,II,45968,46360,0,1-393,Ribosomal protein L32,
18,0.72,YBL112C,S0002152,,II,2899,2582,0,1-318,,
18,0.61,YBL113C,S0002153,,II,2658,280,0,Jan-79,,
18,0.66,YBR011c,S0000215,ipp1,II,257929,257066,0,1-864,Inorganic pyrophosphatase,
18,0.63,YBR012W-A,S0002154,,II,259823,261145,0,1-1323,,
18,0.7,YBR022w,S0000226,,II,283694,284227,0,1-534,,
18,0.53,YBR025c,S0000229,,II,291821,290637,0,1-1185,,
18,0.57,YBR034c,S0000238,HMT1,II,305932,304886,0,1-1047,nuclear protein arginine methyltransferase (mono- and asymmetrically dimethylating enzyme),
18,0.54,YBR035c,S0000239,PDX3,II,306911,306225,0,1-687,pyridoxine (pyridoxiamine) phosphate oxidase,
18,0.38,YBR048w,S0000252,RPS11B,II,332787,333768,1,"1-45, 557-982",Ribosomal protein S11B (S18B) (rp41B) (YS12),
18,0.59,YBR078w,S0000282,ECM33,II,393078,394814,1,"1-58, 389-1737",,
18,0.37,YBR084C-A,S0002156,RPL19A,II,415215,414140,1,"1-2, 509-1076",Ribosomal protein L19A (L23A) (rpl5L) (YL14),
18,0.46,YBR090c,S0000294,,II,427012,426287,1,"1-185, 543-726",,
18,0.45,YBR109c,S0000313,cmd1,II,458316,457873,0,1-444,Calmodulin,
18,0.63,YBR111c,S0000315,YSA1,II,461827,461132,0,1-696,,
18,0.6,YBR121c,S0000325,GRS1,II,483321,481318,0,4-Jan,Glycyl-tRNA synthase,
18,0.54,YBR127c,S0000331,VMA2,II,492776,491223,0,1-1554,,
18,0.34,YBR143c,S0000347,sup45,II,532136,530823,0,1-1314,,
18,0.34,YBR154c,S0000358,rpb5,II,548963,548316,0,1-648,"25-kDa RNA polymerase subunit (common to polymerases I, II and III)",
18,0.64,YBR162c,S0000366,,II,564524,563157,0,1-1368,,
18,0.36,YBR162W-A,S0002158,YSY6,II,565185,565382,0,1-198,Protein that participates in secretory pathway,
18,0.65,YBR164c,S0000368,ARL1,II,568380,567829,0,1-552,ADP-ribosylation factor-like protein 1,
18,0.8,YBR173c,S0000377,UMP1,II,582126,581680,0,1-447,20S proteasome maturation factor,
18,0.33,YBR181c,S0000385,RPS6B,II,592728,591666,1,"1-6, 359-1063",40S ribosomal gene product S6B (S10B) (rp9) (YS4),
18,0.75,YBR187w,S0000391,,II,602588,603430,0,1-843,,
18,0.49,YBR189w,S0000393,RPS9B,II,604462,605462,1,"1-7, 421-1001",Ribosomal protein S9B (S13) (rp21) (YS11),
18,0.5,YBR196c,S0000400,pgi1,II,613854,612190,0,1-1665,phoshoglucoisomerase,
18,0.66,YBR262c,S0000466,,II,735995,735675,0,1-321,,
18,0.81,YBR263w,S0000467,SHM1,II,735994,737691,0,1-1698,"Serine hydroxymethyltransferase, mitochondrial",
18,0.49,YBR283c,S0000487,SSH1,II,770371,768899,0,1-1473,,
18,0.78,YBR290w,S0000494,BSD2,II,782547,783512,0,1-966,,
18,0.85,YBR302c,S0000506,,II,811433,810294,0,1-1140,,
18,0.63,YCL011c,S0000517,GBP2,III,102965,101682,0,1-1284,Protein with RNA recognition motifs,
18,0.59,YCL019w,S0000524,,III,85983,90026,0,Jan-44,,
18,0.76,YCL020w,S0000525,,III,84710,86026,0,1-1317,,
18,0.59,YCL059c,S0000564,KRR1,III,23363,22413,0,1-951,,
18,0.85,YCLX06c,S0000587,,III,71088,70756,0,1-333,,
18,0.48,YCR013c,S0000606,,III,138651,138004,0,1-648,,
18,0.47,YCR029c,S0000624,,III,172976,172554,0,1-423,,
18,0.66,YCR090c,S0000686,,III,271588,271040,0,1-549,,
18,0.57,YDL061C,S0002219,RPS29B,IV,340797,340627,0,1-171,Ribosomal protein S29B (S36B) (YS29),
18,0.57,YDL070w,S0002228,BDF2,IV,331024,332940,0,17-Jan,"Bromodomain protein, homolog of Bdf1",
18,0.49,YDL081C,S0002239,RPP1A,IV,310121,309801,0,1-321,Acidic ribosomal protein P1A (YP1alpha) (A1),
18,0.42,YDL092W,S0002250,SRP14,IV,292780,293220,0,1-441,Signal recognition particle subunit,
18,0.46,YDL130W,S0002288,RPP1B,IV,229906,230527,1,"1-114, 416-622",Ribosomal protein P1B (L44') (YP1beta) (Ax),
18,0.58,YDL143W,S0002302,CCT4,IV,199997,201583,0,1-1587,,
18,0.41,YDR025W,S0002432,RPS11A,IV,491555,492364,1,"1-45, 385-810",Ribosomal protein S11A (S18A) (rp41A) (YS12),
18,0.44,YDR071c,S0002478,,IV,589442,588867,0,1-576,,
18,0.84,YDR098C,S0002505,,IV,645073,644216,0,1-858,,
18,0.76,YDR188w,S0002596,CCT6,IV,836458,838098,0,1-1641,"Cytoplasmic chaperonin of the Cct ring complex (previously called TCP1 or TRiC), distantly related to Tcp1p and to Hsp60",
18,0.56,YDR212w,S0002620,tcp1,IV,887269,888948,0,1-1680,chaperonin subunit alpha,
18,0.6,YDR225w,S0002633,HTA1,IV,915566,915964,0,1-399,Histone H2A (HTA1 and HTA2 code for nearly identical proteins),
18,0.78,YDR345c,S0002753,hxt3,IV,1164695,1162992,0,1-1704,High-affinity glucose transporter,
18,0.71,YDR424c,S0002832,DYN2,IV,1319875,1319421,2,"1-25, 122-144, 225-455",putative light chain of dynein,
18,0.58,YDR433W,S0002841,,IV,1329634,1330074,0,1-441,,
18,0.65,YDR519w,S0002927,fkb2,IV,1480473,1480880,0,1-408,FKBP (FK506 binding protein) 13\; peptidylprolyl cis-trans isomerase activity,
18,0.7,YDR545w,S0002953,,IV,1526362,1531752,0,Jan-91,,
18,0.92,YEL051w,S0000777,VMA8,V,58378,59148,0,1-771,Vacuolar H-ATPase D subunit of the V1 catalytic sector,
18,0.72,YER138c,S0000940,,V,449021,443753,1,"1-1302, 1304-5269",,
18,0.85,YGL181W,S0003149,GTS1,VII,157910,159100,0,1-1191,Glycine-threonine-serine repeat protein,
18,0.74,YGR118W,S0003350,RPS23A,VII,726967,727724,1,"1-65, 386-758",Ribosomal protein S23A (S28A) (rp37) (YS14),
18,0.76,YHL001w,S0000993,RPL14B,VIII,104270,105084,1,"1-129, 528-815",Ribosomal protein L14B,
18,0.67,YHR141c,S0001183,RPL42B,VIII,382751,381990,1,"1-4, 446-762",Ribosomal protein L42B (YL27) (L41B) (YP44),
18,0.7,YHR214C-B,S0003534,,VIII,549341,543959,1,"1-1416, 1418-5383",,
18,0.81,YIL069C,S0001331,RPS24B,IX,232366,231550,1,"1-3, 413-817",40S ribosomal protein S24B,
18,0.81,YKL146W,S0001629,,XI,171788,173866,0,Jan-79,,
18,0.73,YLR138w,S0004128,NHA1,XII,418438,421395,0,Jan-58,Putative Na+\/H+ antiporter,
18,0.76,YLR192C,S0004182,,XII,539591,538794,0,1-798,,
18,0.58,YNL147W,S0005091,,XIV,350939,351382,1,"1-18, 139-444",,
18,0.68,YOR163W,S0005689,,XV,642739,643305,0,1-567,,
19,0.46,YAL020C,S0000018,ATS1,I,114619,113618,0,1-1002,,
19,0.47,YAL037W,S0000035,,I,74027,74830,0,1-804,,
19,0.4,YAL054C,S0000050,acs1,I,45027,42886,0,Jan-42,inducible acetyl-coenzyme A synthetase,
19,0.47,YAL064W,S0000060,FLO9,I,21526,21852,0,1-327,putative Flo1p homolog,
19,0.75,YAR031W,S0000078,,I,186831,187727,0,1-897,,
19,0.77,YBL101W-A,S0002148,,II,29923,31239,0,1-1317,,
19,0.52,YBR001C,S0000205,NTH2,II,241241,238899,0,Jan-43,"Neutral trehalase, highly homologous to Nth1p",
19,0.62,YBR047w,S0000251,,II,331789,332316,0,1-528,,
19,0.61,YBR107c,S0000311,,II,454485,453748,0,1-738,,
19,0.75,YBR195c,S0000399,msi1,II,611836,610568,0,1-1269,p50 subunit of the yeast omatin Assembly Factor-I (CAF-I) negative regulator of ras-mediated cAMP induction\; homologous to beta subunit of GTP-binding proteins,
19,0.82,YBR231c,S0000435,,II,683045,682134,0,1-912,,
19,0.66,YBR240c,S0000444,THI2,II,701797,700445,0,1-1353,Transcriptional activator of thiamine biosynthetic genes,
19,0.6,YBR270c,S0000474,,II,744353,742716,0,1-1638,,
19,0.68,YCR074c,S0000670,,III,246040,245720,0,1-321,,
19,0.64,YCR079w,S0002133,,III,251571,252878,0,1-1308,,
19,0.68,YCRX07w,S0000712,,III,207585,208139,0,1-555,,
19,0.71,YDL035c,S0002193,,IV,392098,389213,0,Jan-86,,
19,0.61,YDL168W,S0002327,SFA1,IV,159605,160765,0,1-1161,Long-chain alcohol dehydrogenase (glutathione-dependent formaldehyde dehydrogenase),
19,0.6,YDL222c,S0002381,,IV,61802,60873,0,1-930,,
19,0.61,YDL247w,S0002406,,IV,5985,7814,0,1-1830,,
19,0.56,YDR009W,S0002416,GAL3,IV,463475,465037,0,1-1563,galactokinase,
19,0.81,YDR169c,S0002576,STB3,IV,793927,792386,0,1-1542,Binds Sin3p in two-hybrid assay,
19,0.66,YER020w,S0000822,gpa2,V,195167,196516,0,1-1350,nucleotide binding regulatory protein,
19,0.48,YER128w,S0000930,,V,415856,416467,0,1-612,,
19,0.7,YER188w,S0000990,,V,568036,568755,0,1-720,,
19,0.5,YFR017C,S0001913,,VI,182848,182261,0,1-588,,
19,0.52,YGL126W,S0003094,SCS3,VII,271001,272143,0,1-1143,,
19,0.6,YGL128C,S0003096,,VII,270340,269297,0,1-1044,,
19,0.56,YGL166W,S0003134,cup2,VII,191133,191810,0,1-678,regulator of metallothionein (CUP1) expression,
19,0.77,YGR049W,S0003281,SCM4,VII,591308,591871,0,1-564,Protein that suppresses ts allele of CDC4 when overexpressed,
